Year,Month,Day,Place,Ozone,Dust,Micro_Dust
2017,10,4,양천구,0.024,22.0,11.0
2017,10,4,도산대로,0.023,33.0,11.0
2017,10,4,동작구,0.023,26.0,9.0
2017,10,4,강서구,0.023,27.0,10.0
2017,10,4,공항대로,0.018,30.0,12.0
2017,10,4,관악구,0.02,21.0,7.0
2017,10,4,강북구,0.023,16.0,6.0
2017,10,4,동작대로,0.014,24.0,9.0
2017,10,4,신촌로,0.017,31.0,11.0
2017,10,4,송파구,0.028,20.0,8.0
2017,10,4,성북구,0.026,26.0,9.0
2017,10,4,성동구,0.024,25.0,8.0
2017,10,4,서초구,0.02,21.0,8.0
2017,10,4,서대문구,0.023,21.0,10.0
2017,10,4,광진구,0.034,17.0,8.0
2017,10,4,영등포구,0.029,27.0,8.0
2017,10,4,노원구,0.032,25.0,10.0
2017,10,4,구로구,0.02,23.0,9.0
2017,10,4,동대문구,0.02,23.0,8.0
2017,10,4,금천구,0.026,16.0,9.0
2017,10,5,신촌로,0.021,20.0,10.0
2017,10,5,송파구,0.023,15.0,7.0
2017,10,5,성북구,0.019,18.0,9.0
2017,10,5,양천구,0.023,14.0,9.0
2017,10,5,광진구,0.031,12.0,7.0
2017,10,5,공항대로,0.019,21.0,10.0
2017,10,5,관악구,0.022,16.0,6.0
2017,10,5,강변북로,0.014,18.0,8.0
2017,10,5,강북구,0.019,11.0,6.0
2017,10,5,강동구,0.024,16.0,7.0
2017,10,5,강서구,0.022,16.0,8.0
2017,10,5,영등포로,0.017,21.0,9.0
2017,10,5,영등포구,0.032,16.0,6.0
2017,10,5,마포구,0.029,10.0,9.0
2017,10,5,동작대로,0.012,16.0,8.0
2017,10,5,동대문구,0.018,15.0,7.0
2017,10,5,동작구,0.022,18.0,8.0
2017,10,5,도산대로,0.022,20.0,6.0
2017,10,5,도봉구,0.024,15.0,8.0
2017,10,5,종로구,0.026,12.0,7.0
2017,10,5,노원구,0.024,20.0,10.0
2017,10,5,중랑구,0.023,14.0,7.0
2017,10,5,중구,0.021,15.0,8.0
2017,10,5,정릉로,0.017,21.0,11.0
2017,10,5,종로,0.014,18.0,9.0
2017,10,5,은평구,0.029,12.0,7.0
2017,10,5,용산구,0.025,10.0,8.0
2017,10,5,강남대로,0.01,19.0,8.0
2017,10,5,금천구,0.028,10.0,7.0
2017,10,5,구로구,0.022,14.0,8.0
2017,10,5,화랑로,0.01,20.0,9.0
2017,10,5,홍릉로,0.02,20.0,10.0
2017,10,5,한강대로,0.019,27.0,9.0
2017,10,5,청계천로,0.02,18.0,8.0
2017,10,5,천호대로,0.017,21.0,12.0
2017,10,5,강남구,0.021,13.0,6.0
2017,10,5,서대문구,0.027,13.0,7.0
2017,10,5,성동구,0.02,16.0,8.0
2017,10,5,서초구,0.021,13.0,7.0
2017,10,6,마포구,0.03,8.0,8.0
2017,10,6,동대문구,0.016,12.0,6.0
2017,10,6,동작구,0.025,14.0,6.0
2017,10,6,동작대로,0.014,13.0,6.0
2017,10,6,도산대로,0.022,16.0,5.0
2017,10,6,강변북로,0.019,13.0,5.0
2017,10,6,노원구,0.027,16.0,8.0
2017,10,6,도봉구,0.024,13.0,7.0
2017,10,6,중랑구,0.023,11.0,6.0
2017,10,6,중구,0.022,12.0,7.0
2017,10,6,종로구,0.026,10.0,7.0
2017,10,6,강동구,0.025,12.0,6.0
2017,10,6,종로,0.015,17.0,8.0
2017,10,6,용산구,0.025,9.0,7.0
2017,10,6,은평구,0.028,11.0,7.0
2017,10,6,정릉로,0.019,17.0,9.0
2017,10,6,금천구,0.028,8.0,5.0
2017,10,6,구로구,0.02,11.0,7.0
2017,10,6,광진구,0.033,9.0,6.0
2017,10,6,서초구,0.023,11.0,6.0
2017,10,6,서대문구,0.027,11.0,7.0
2017,10,6,관악구,0.019,13.0,6.0
2017,10,6,성동구,0.023,13.0,5.0
2017,10,6,영등포로,0.018,16.0,7.0
2017,10,6,신촌로,0.022,17.0,9.0
2017,10,6,양천구,0.023,12.0,8.0
2017,10,6,영등포구,0.032,13.0,6.0
2017,10,6,천호대로,0.017,16.0,11.0
2017,10,6,청계천로,0.022,16.0,6.0
2017,10,6,강북구,0.018,8.0,5.0
2017,10,6,강서구,0.021,14.0,7.0
2017,10,6,공항대로,0.02,18.0,9.0
2017,10,6,성북구,0.02,15.0,9.0
2017,10,6,송파구,0.026,10.0,6.0
2017,10,6,홍릉로,0.019,16.0,9.0
2017,10,6,강남대로,0.013,14.0,7.0
2017,10,6,강남구,0.02,10.0,5.0
2017,10,6,한강대로,0.018,18.0,8.0
2017,10,6,화랑로,0.011,16.0,8.0
2017,10,7,신촌로,0.017,15.0,9.0
2017,10,7,광진구,0.031,6.0,4.0
2017,10,7,금천구,0.02,8.0,6.0
2017,10,7,성북구,0.018,9.0,6.0
2017,10,7,송파구,0.021,9.0,5.0
2017,10,7,구로구,0.017,10.0,7.0
2017,10,7,공항대로,0.018,20.0,9.0
2017,10,7,강서구,0.02,13.0,7.0
2017,10,7,강북구,0.017,5.0,3.0
2017,10,7,강남대로,0.011,13.0,6.0
2017,10,7,강동구,0.02,9.0,5.0
2017,10,7,강남구,0.018,7.0,5.0
2017,10,7,도봉구,0.023,6.0,5.0
2017,10,7,노원구,0.022,10.0,5.0
2017,10,7,한강대로,0.019,18.0,7.0
2017,10,7,홍릉로,0.016,14.0,7.0
2017,10,7,화랑로,0.011,11.0,6.0
2017,10,7,강변북로,0.011,13.0,6.0
2017,10,7,용산구,0.018,8.0,7.0
2017,10,7,서대문구,0.025,9.0,7.0
2017,10,7,관악구,0.018,13.0,7.0
2017,10,7,성동구,0.016,12.0,6.0
2017,10,7,양천구,0.021,9.0,6.0
2017,10,7,영등포로,0.015,16.0,8.0
2017,10,7,영등포구,0.027,14.0,7.0
2017,10,7,종로,0.016,11.0,7.0
2017,10,7,종로구,0.025,8.0,5.0
2017,10,7,동대문구,0.014,10.0,6.0
2017,10,7,정릉로,0.018,13.0,9.0
2017,10,7,동작구,0.021,11.0,5.0
2017,10,7,도산대로,0.018,15.0,6.0
2017,10,7,마포구,0.027,7.0,8.0
2017,10,7,은평구,0.025,8.0,6.0
2017,10,7,서초구,0.02,9.0,5.0
2017,10,7,중랑구,0.021,6.0,4.0
2017,10,7,천호대로,0.013,21.0,9.0
2017,10,7,청계천로,0.017,13.0,6.0
2017,10,7,중구,0.022,9.0,5.0
2017,10,7,동작대로,0.012,14.0,8.0
2017,10,8,용산구,0.021,16.0,14.0
2017,10,8,한강대로,0.017,28.0,14.0
2017,10,8,강남구,0.02,16.0,12.0
2017,10,8,강변북로,0.012,23.0,12.0
2017,10,8,강동구,0.021,21.0,12.0
2017,10,8,강남대로,0.013,22.0,13.0
2017,10,8,은평구,0.031,15.0,13.0
2017,10,8,동작대로,0.014,22.0,14.0
2017,10,8,동대문구,0.016,19.0,13.0
2017,10,8,동작구,0.027,21.0,13.0
2017,10,8,중랑구,0.023,15.0,11.0
2017,10,8,천호대로,0.016,32.0,15.0
2017,10,8,청계천로,0.02,23.0,14.0
2017,10,8,도산대로,0.021,25.0,10.0
2017,10,8,서대문구,0.027,18.0,14.0
2017,10,8,서초구,0.023,18.0,12.0
2017,10,8,마포구,0.028,17.0,15.0
2017,10,8,강서구,0.022,19.0,14.0
2017,10,8,중구,0.024,19.0,13.0
2017,10,8,종로구,0.025,17.0,13.0
2017,10,8,종로,0.02,22.0,14.0
2017,10,8,정릉로,0.016,24.0,17.0
2017,10,8,강북구,0.031,12.0,9.0
2017,10,8,양천구,0.023,20.0,16.0
2017,10,8,영등포구,0.03,25.0,13.0
2017,10,8,영등포로,0.013,30.0,14.0
2017,10,8,성북구,0.02,20.0,14.0
2017,10,8,화랑로,0.015,22.0,12.0
2017,10,8,홍릉로,0.018,24.0,19.0
2017,10,8,성동구,0.017,22.0,13.0
2017,10,8,도봉구,0.025,16.0,12.0
2017,10,8,노원구,0.025,20.0,13.0
2017,10,8,신촌로,0.013,29.0,17.0
2017,10,8,송파구,0.023,18.0,12.0
2017,10,8,구로구,0.02,21.0,15.0
2017,10,8,금천구,0.027,15.0,13.0
2017,10,8,관악구,0.022,20.0,13.0
2017,10,8,광진구,0.032,15.0,12.0
2017,10,8,공항대로,0.02,31.0,19.0
2017,10,9,공항대로,0.02,39.0,24.0
2017,10,9,관악구,0.026,26.0,15.0
2017,10,9,광진구,0.032,24.0,18.0
2017,10,9,구로구,0.024,23.0,18.0
2017,10,9,금천구,0.027,19.0,17.0
2017,10,9,노원구,0.022,30.0,20.0
2017,10,9,도봉구,0.024,25.0,17.0
2017,10,9,양천구,0.027,26.0,21.0
2017,10,9,신촌로,0.015,35.0,20.0
2017,10,9,송파구,0.025,25.0,17.0
2017,10,9,도산대로,0.023,32.0,21.0
2017,10,9,강남대로,0.014,29.0,16.0
2017,10,9,강변북로,0.011,31.0,17.0
2017,10,9,강북구,0.024,22.0,17.0
2017,10,9,강서구,0.024,27.657894736842106,18.0
2017,10,9,화랑로,0.013,32.0,18.0
2017,10,9,강남구,0.023,26.0,20.0
2017,10,9,강동구,0.022,29.0,17.0
2017,10,9,정릉로,0.015,35.0,22.0
2017,10,9,천호대로,0.017,35.0,19.0
2017,10,9,중랑구,0.021,23.0,16.0
2017,10,9,중구,0.029,24.0,17.0
2017,10,9,종로구,0.028,22.0,17.0
2017,10,9,종로,0.021,28.0,19.0
2017,10,9,동대문구,0.018,25.0,16.0
2017,10,9,동작구,0.029,27.0,17.0
2017,10,9,동작대로,0.014,26.0,18.0
2017,10,9,마포구,0.034,22.0,19.0
2017,10,9,서대문구,0.027,24.0,19.0
2017,10,9,서초구,0.026,24.0,15.0
2017,10,9,성동구,0.018,35.0,17.0
2017,10,9,성북구,0.022,29.0,19.0
2017,10,9,한강대로,0.02,31.0,15.0
2017,10,9,청계천로,0.022,29.0,19.0
2017,10,9,홍릉로,0.019,32.0,22.0
2017,10,9,은평구,0.028,23.0,17.0
2017,10,9,영등포구,0.037,27.0,15.0
2017,10,9,영등포로,0.016,36.0,16.0
2017,10,9,용산구,0.022,21.0,16.0
2017,10,10,동작구,0.017,30.0,18.0
2017,10,10,강북구,0.008,23.0,16.0
2017,10,10,강변북로,0.007,37.0,19.0
2017,10,10,강동구,0.009,33.0,17.0
2017,10,10,강서구,0.016,33.0,18.0
2017,10,10,서초구,0.013,27.0,16.0
2017,10,10,동작대로,0.008,29.0,18.0
2017,10,10,마포구,0.017,24.0,21.0
2017,10,10,서대문구,0.017,27.0,19.0
2017,10,10,종로구,0.01,25.0,18.0
2017,10,10,중구,0.011,29.0,19.0
2017,10,10,중랑구,0.011,27.0,16.0
2017,10,10,천호대로,0.007,44.0,19.0
2017,10,10,청계천로,0.008,37.0,25.0
2017,10,10,한강대로,0.008,41.0,18.0
2017,10,10,홍릉로,0.008,38.0,22.0
2017,10,10,공항대로,0.009,49.0,27.0
2017,10,10,송파구,0.011,27.0,16.0
2017,10,10,광진구,0.018,26.0,19.0
2017,10,10,구로구,0.014,29.0,20.0
2017,10,10,금천구,0.01,20.0,17.0
2017,10,10,강남대로,0.007,36.0,17.0
2017,10,10,성동구,0.008,31.0,17.0
2017,10,10,성북구,0.01,32.0,21.0
2017,10,10,강남구,0.01,30.0,22.0
2017,10,10,신촌로,0.01,37.0,21.0
2017,10,10,양천구,0.016,29.0,22.0
2017,10,10,영등포구,0.022,32.0,17.0
2017,10,10,영등포로,0.008,43.0,19.0
2017,10,10,용산구,0.01,25.0,18.0
2017,10,10,은평구,0.016,24.0,17.0
2017,10,10,정릉로,0.007,38.0,24.0
2017,10,10,관악구,0.015,27.0,15.0
2017,10,10,화랑로,0.006,36.0,18.0
2017,10,10,종로,0.01,34.0,21.0
2017,10,10,도산대로,0.012,38.0,22.0
2017,10,10,동대문구,0.009,29.0,18.0
2017,10,10,노원구,0.01,27.0,17.0
2017,10,10,도봉구,0.013,26.0,17.0
2017,10,11,금천구,0.023,13.0,8.0
2017,10,11,구로구,0.017,10.0,8.0
2017,10,11,광진구,0.026,10.0,6.0
2017,10,11,양천구,0.018,13.0,8.0
2017,10,11,영등포로,0.012,18.0,6.0
2017,10,11,영등포구,0.023,14.0,6.0
2017,10,11,은평구,0.024,8.0,5.0
2017,10,11,정릉로,0.015,15.0,8.0
2017,10,11,종로,0.02,13.0,7.0
2017,10,11,용산구,0.014,11.0,9.0
2017,10,11,동작구,0.021,13.0,7.0
2017,10,11,강남대로,0.009,17.0,8.0
2017,10,11,강동구,0.018,12.0,6.0
2017,10,11,강변북로,0.014,15.0,7.0
2017,10,11,도봉구,0.024,9.0,5.0
2017,10,11,도산대로,0.016,16.0,10.0
2017,10,11,동대문구,0.015,10.0,6.0
2017,10,11,노원구,0.025,16.0,9.0
2017,10,11,동작대로,0.011,13.0,7.0
2017,10,11,마포구,0.022,9.0,10.0
2017,10,11,서대문구,0.024,10.0,6.0
2017,10,11,서초구,0.021,10.0,6.0
2017,10,11,성동구,0.016,11.0,6.0
2017,10,11,성북구,0.022,10.0,7.0
2017,10,11,송파구,0.021,9.0,6.0
2017,10,11,강남구,0.015,11.0,7.0
2017,10,11,종로구,0.022,10.0,7.0
2017,10,11,신촌로,0.011,20.0,9.0
2017,10,11,홍릉로,0.014,17.0,9.0
2017,10,11,화랑로,0.013,14.0,8.0
2017,10,11,강북구,0.02,6.0,4.0
2017,10,11,강서구,0.019,11.0,9.0
2017,10,11,공항대로,0.015,21.0,10.0
2017,10,11,관악구,0.017,13.0,5.0
2017,10,11,청계천로,0.018,14.0,7.0
2017,10,11,한강대로,0.014,15.0,6.0
2017,10,11,중랑구,0.019,10.0,7.0
2017,10,11,천호대로,0.012,21.0,11.0
2017,10,11,중구,0.022,11.0,6.0
2017,10,12,성북구,0.012,24.0,12.0
2017,10,12,서초구,0.01,20.0,10.0
2017,10,12,서대문구,0.013,21.0,13.0
2017,10,12,강남대로,0.007,27.0,12.0
2017,10,12,마포구,0.012,18.0,14.0
2017,10,12,강변북로,0.01,27.0,12.0
2017,10,12,강동구,0.009,23.0,10.0
2017,10,12,강서구,0.013,29.0,15.0
2017,10,12,공항대로,0.008,44.0,20.0
2017,10,12,관악구,0.008,22.0,11.0
2017,10,12,강북구,0.009,15.0,8.0
2017,10,12,강남구,0.009,19.0,11.0
2017,10,12,중랑구,0.009,21.0,10.0
2017,10,12,천호대로,0.006,35.0,12.0
2017,10,12,청계천로,0.01,25.0,14.0
2017,10,12,한강대로,0.008,29.0,12.0
2017,10,12,홍릉로,0.009,27.0,15.0
2017,10,12,화랑로,0.007,27.0,10.0
2017,10,12,광진구,0.014,18.0,11.0
2017,10,12,성동구,0.01,24.0,10.0
2017,10,12,신촌로,0.008,34.0,16.0
2017,10,12,송파구,0.011,19.0,9.0
2017,10,12,동대문구,0.009,22.0,11.0
2017,10,12,양천구,0.011,23.0,15.0
2017,10,12,동작대로,0.006,25.0,13.0
2017,10,12,동작구,0.011,16.0,8.0
2017,10,12,영등포구,0.014,28.0,12.0
2017,10,12,금천구,0.011,23.0,13.0
2017,10,12,노원구,0.015,24.0,13.0
2017,10,12,도봉구,0.015,20.0,8.0
2017,10,12,도산대로,0.01,30.0,16.0
2017,10,12,구로구,0.013,15.0,9.0
2017,10,12,중구,0.012,20.0,12.0
2017,10,12,종로구,0.012,20.0,12.0
2017,10,12,종로,0.011,20.0,11.0
2017,10,12,영등포로,0.008,30.0,12.0
2017,10,12,용산구,0.007,17.0,11.0
2017,10,12,은평구,0.016,17.0,10.0
2017,10,12,정릉로,0.009,30.0,15.0
2017,10,13,정릉로,0.011,36.0,18.0
2017,10,13,은평구,0.019,21.0,13.0
2017,10,13,용산구,0.013,21.0,14.0
2017,10,13,영등포로,0.008,39.0,15.0
2017,10,13,강변북로,0.012,33.0,15.0
2017,10,13,동작대로,0.006,29.0,16.0
2017,10,13,동작구,0.018,31.0,14.0
2017,10,13,양천구,0.016,33.0,20.0
2017,10,13,마포구,0.013,22.0,16.0
2017,10,13,서초구,0.017,26.0,14.0
2017,10,13,성동구,0.015,28.0,12.0
2017,10,13,성북구,0.018,30.0,16.0
2017,10,13,신촌로,0.008,42.0,20.0
2017,10,13,송파구,0.012,25.0,13.0
2017,10,13,구로구,0.02,30.0,17.0
2017,10,13,광진구,0.017,23.0,15.0
2017,10,13,관악구,0.015,26.0,13.0
2017,10,13,공항대로,0.007,54.0,24.0
2017,10,13,강서구,0.012,37.0,18.0
2017,10,13,강북구,0.023,19.0,11.0
2017,10,13,강남대로,0.005,38.0,16.0
2017,10,13,중구,0.017,25.0,15.0
2017,10,13,종로구,0.018,27.0,16.0
2017,10,13,동대문구,0.014,28.0,14.0
2017,10,13,도산대로,0.015,39.0,18.0
2017,10,13,도봉구,0.02,24.0,14.0
2017,10,13,노원구,0.023,30.0,17.0
2017,10,13,금천구,0.016,27.0,16.0
2017,10,13,종로,0.015,27.0,14.0
2017,10,13,화랑로,0.009,38.0,15.0
2017,10,13,청계천로,0.012,32.0,18.0
2017,10,13,영등포구,0.017,34.0,14.0
2017,10,13,서대문구,0.016,25.0,16.0
2017,10,13,강동구,0.013,29.0,13.0
2017,10,13,중랑구,0.017,24.0,13.0
2017,10,13,한강대로,0.012,38.0,14.0
2017,10,13,홍릉로,0.014,34.0,20.0
2017,10,13,천호대로,0.007,46.0,16.0
2017,10,13,강남구,0.015,25.0,15.0
2017,10,14,동작구,0.023,25.0,12.0
2017,10,14,강북구,0.023,17.0,9.0
2017,10,14,강변북로,0.02,25.0,10.0
2017,10,14,공항대로,0.008,56.0,23.0
2017,10,14,구로구,0.022,21.0,13.0
2017,10,14,도산대로,0.021,32.0,8.0
2017,10,14,한강대로,0.016,29.0,11.0
2017,10,14,강동구,0.018,25.0,11.0
2017,10,14,동작대로,0.008,25.0,12.0
2017,10,14,송파구,0.019,21.0,10.0
2017,10,14,강남구,0.019,21.0,12.0
2017,10,14,성동구,0.021,23.0,9.0
2017,10,14,성북구,0.022,26.0,13.0
2017,10,14,양천구,0.022,30.0,17.0
2017,10,14,신촌로,0.012,34.0,16.0
2017,10,14,영등포구,0.021,27.0,11.0
2017,10,14,동대문구,0.019,23.0,11.0
2017,10,14,홍릉로,0.016,27.0,15.0
2017,10,14,금천구,0.024,21.0,12.0
2017,10,14,도봉구,0.022,22.0,11.0
2017,10,14,화랑로,0.011,34.0,12.0
2017,10,14,청계천로,0.017,25.0,14.0
2017,10,14,강서구,0.017,36.0,17.0
2017,10,14,관악구,0.019,23.0,10.0
2017,10,14,강남대로,0.007,29.0,12.0
2017,10,14,중랑구,0.022,20.0,10.0
2017,10,14,천호대로,0.009,40.0,13.0
2017,10,14,노원구,0.026,27.0,14.0
2017,10,14,중구,0.026,20.0,11.0
2017,10,14,정릉로,0.015,29.0,15.0
2017,10,14,은평구,0.028,18.0,10.0
2017,10,14,영등포로,0.013,32.0,11.0
2017,10,14,종로,0.021,21.0,10.0
2017,10,14,마포구,0.021,19.0,14.0
2017,10,14,종로구,0.026,21.0,12.0
2017,10,14,서대문구,0.024,19.0,11.0
2017,10,14,서초구,0.021,20.0,10.0
2017,10,14,용산구,0.02,16.0,10.0
2017,10,14,광진구,0.024,19.0,11.0
2017,10,15,강남대로,0.009,29.0,12.0
2017,10,15,강남구,0.019,19.0,10.0
2017,10,15,동작구,0.021,24.0,11.0
2017,10,15,도봉구,0.024,21.0,11.0
2017,10,15,정릉로,0.018,30.0,16.0
2017,10,15,은평구,0.027,15.0,8.0
2017,10,15,종로구,0.025,21.0,12.0
2017,10,15,중구,0.022,21.0,12.0
2017,10,15,중랑구,0.026,19.0,10.0
2017,10,15,종로,0.016,22.0,12.0
2017,10,15,천호대로,0.011,42.0,13.0
2017,10,15,강변북로,0.018,26.0,10.0
2017,10,15,강서구,0.019,29.0,13.0
2017,10,15,공항대로,0.013,42.0,16.0
2017,10,15,동대문구,0.018,23.0,11.0
2017,10,15,도산대로,0.02,33.0,15.0
2017,10,15,강동구,0.021,24.0,10.0
2017,10,15,서대문구,0.026,19.0,11.0
2017,10,15,관악구,0.019,23.0,10.0
2017,10,15,광진구,0.029,18.0,11.0
2017,10,15,구로구,0.024,20.0,13.0
2017,10,15,금천구,0.025,20.0,12.0
2017,10,15,화랑로,0.006,33.0,9.0
2017,10,15,홍릉로,0.019,27.0,15.0
2017,10,15,강북구,0.022,14.0,8.0
2017,10,15,영등포로,0.017,29.0,12.0
2017,10,15,영등포구,0.029,25.0,11.0
2017,10,15,서초구,0.024,23.0,11.0
2017,10,15,성북구,0.02,25.0,13.0
2017,10,15,송파구,0.021,21.0,11.0
2017,10,15,노원구,0.025,26.0,13.0
2017,10,15,양천구,0.024,25.0,14.0
2017,10,15,동작대로,0.01,25.0,13.0
2017,10,15,한강대로,0.016,32.0,12.0
2017,10,15,신촌로,0.017,34.0,16.0
2017,10,15,성동구,0.021,24.0,11.0
2017,10,15,용산구,0.024,16.0,11.0
2017,10,15,청계천로,0.02,26.0,13.0
2017,10,15,마포구,0.026,16.0,13.0
2017,10,16,도산대로,0.013,42.0,19.0
2017,10,16,중구,0.018,28.0,16.0
2017,10,16,종로구,0.017,28.0,17.0
2017,10,16,종로,0.013,30.0,17.0
2017,10,16,청계천로,0.012,35.0,20.0
2017,10,16,한강대로,0.009,38.0,16.0
2017,10,16,중랑구,0.019,27.0,14.0
2017,10,16,정릉로,0.009,44.0,22.0
2017,10,16,공항대로,0.008,65.0,26.0
2017,10,16,광진구,0.031,24.0,15.0
2017,10,16,천호대로,0.007,47.0,15.0
2017,10,16,강변북로,0.012,34.0,14.0
2017,10,16,강동구,0.016,33.0,15.0
2017,10,16,강남대로,0.005,41.0,16.0
2017,10,16,강북구,0.023,21.0,12.0
2017,10,16,동작구,0.016,36.0,16.0
2017,10,16,동대문구,0.011,30.0,15.0
2017,10,16,화랑로,0.011,45.0,21.0
2017,10,16,홍릉로,0.013,35.0,19.0
2017,10,16,서대문구,0.021,29.0,17.0
2017,10,16,마포구,0.018,27.0,18.0
2017,10,16,서초구,0.016,30.0,14.0
2017,10,16,동작대로,0.006,32.0,18.0
2017,10,16,은평구,0.023,25.0,14.0
2017,10,16,성동구,0.016,31.0,15.0
2017,10,16,도봉구,0.018,29.0,17.0
2017,10,16,노원구,0.02,34.0,19.0
2017,10,16,용산구,0.011,23.0,14.0
2017,10,16,영등포로,0.011,43.0,16.0
2017,10,16,영등포구,0.02,39.0,15.0
2017,10,16,관악구,0.017,29.0,13.0
2017,10,16,금천구,0.019,29.0,16.0
2017,10,16,강서구,0.017,43.0,20.0
2017,10,16,송파구,0.016,27.0,14.0
2017,10,16,신촌로,0.01,44.0,19.0
2017,10,16,강남구,0.015,26.0,14.0
2017,10,16,성북구,0.017,36.0,18.0
2017,10,16,구로구,0.019,28.0,16.0
2017,10,16,양천구,0.018,38.0,23.0
2017,10,17,공항대로,0.007,77.0,34.0
2017,10,17,강서구,0.012,58.0,25.0
2017,10,17,관악구,0.013,37.0,20.0
2017,10,17,광진구,0.025,29.0,18.0
2017,10,17,종로구,0.02,34.0,16.0
2017,10,17,중랑구,0.023,31.0,16.0
2017,10,17,종로,0.012,39.0,22.0
2017,10,17,영등포구,0.02,52.0,20.0
2017,10,17,영등포로,0.008,48.0,15.0
2017,10,17,용산구,0.02,29.0,18.0
2017,10,17,은평구,0.021,29.0,18.0
2017,10,17,정릉로,0.013,50.0,24.0
2017,10,17,신촌로,0.009,56.0,26.0
2017,10,17,양천구,0.018,53.0,28.0
2017,10,17,송파구,0.014,36.0,18.0
2017,10,17,중구,0.016,36.0,22.0
2017,10,17,천호대로,0.008,56.0,18.0
2017,10,17,구로구,0.018,38.0,23.0
2017,10,17,금천구,0.013,38.0,23.0
2017,10,17,강북구,0.031,26.0,16.0
2017,10,17,강남대로,0.006,47.0,19.0
2017,10,17,강동구,0.014,40.0,17.0
2017,10,17,강변북로,0.01,46.0,19.0
2017,10,17,강남구,0.014,33.0,19.0
2017,10,17,마포구,0.017,33.0,24.0
2017,10,17,동대문구,0.015,39.0,18.0
2017,10,17,동작구,0.013,42.0,21.0
2017,10,17,동작대로,0.005,43.0,23.0
2017,10,17,성북구,0.018,42.0,21.0
2017,10,17,성동구,0.014,40.0,19.0
2017,10,17,서대문구,0.018,32.0,17.0
2017,10,17,노원구,0.017,38.0,21.0
2017,10,17,도봉구,0.024,34.0,19.0
2017,10,17,도산대로,0.015,55.0,25.0
2017,10,17,청계천로,0.011,43.0,27.0
2017,10,17,한강대로,0.014,53.0,21.0
2017,10,17,홍릉로,0.015,43.0,24.0
2017,10,17,화랑로,0.008,44.0,18.0
2017,10,17,서초구,0.014,39.0,20.0
2017,10,18,서대문구,0.022,21.0,9.0
2017,10,18,서초구,0.02,23.0,13.0
2017,10,18,성동구,0.018,26.0,12.0
2017,10,18,성북구,0.013,31.0,16.0
2017,10,18,송파구,0.018,22.0,12.0
2017,10,18,도봉구,0.021,23.0,14.0
2017,10,18,노원구,0.021,30.0,18.0
2017,10,18,금천구,0.025,22.0,14.0
2017,10,18,구로구,0.02,21.0,14.0
2017,10,18,광진구,0.026,21.0,13.0
2017,10,18,관악구,0.013,25.0,12.0
2017,10,18,공항대로,0.01,48.0,20.0
2017,10,18,강변북로,0.019,26.0,12.0
2017,10,18,동대문구,0.012,24.0,13.0
2017,10,18,마포구,0.024,19.0,15.0
2017,10,18,동작구,0.013,28.0,15.0
2017,10,18,중랑구,0.021,23.0,11.0
2017,10,18,중구,0.015,25.0,16.0
2017,10,18,종로구,0.019,26.0,15.0
2017,10,18,동작대로,0.005,28.0,16.0
2017,10,18,은평구,0.027,22.0,12.0
2017,10,18,도산대로,0.021,31.0,15.0
2017,10,18,용산구,0.021,18.0,12.0
2017,10,18,영등포로,0.006,41.0,12.0
2017,10,18,영등포구,0.024,27.0,12.0
2017,10,18,양천구,0.019,28.0,17.0
2017,10,18,신촌로,0.016,34.0,15.0
2017,10,18,한강대로,0.014,30.0,15.0
2017,10,18,청계천로,0.012,29.0,17.0
2017,10,18,천호대로,0.009,40.0,13.0
2017,10,18,강남대로,0.005,36.0,15.0
2017,10,18,강동구,0.02,26.0,11.0
2017,10,18,종로,0.008,30.0,17.0
2017,10,18,정릉로,0.011,34.0,17.0
2017,10,18,화랑로,0.006,34.0,15.0
2017,10,18,홍릉로,0.014,29.0,17.0
2017,10,18,강서구,0.016,29.0,16.0
2017,10,18,강북구,0.02,19.0,12.0
2017,10,18,강남구,0.014,20.0,12.0
2017,10,19,강북구,0.028,11.0,7.0
2017,10,19,신촌로,0.013,29.0,14.0
2017,10,19,양천구,0.017,19.0,12.0
2017,10,19,영등포구,0.024,22.0,10.0
2017,10,19,영등포로,0.012,27.0,11.0
2017,10,19,광진구,0.028,14.0,9.0
2017,10,19,도산대로,0.017,26.0,12.0
2017,10,19,천호대로,0.01,34.0,11.0
2017,10,19,송파구,0.02,16.0,8.0
2017,10,19,강변북로,0.012,23.0,10.0
2017,10,19,강동구,0.021,16.0,9.0
2017,10,19,강남대로,0.008,25.0,11.0
2017,10,19,강남구,0.014,16.0,9.0
2017,10,19,화랑로,0.008,26.0,12.0
2017,10,19,홍릉로,0.013,25.0,14.0
2017,10,19,종로,0.01,23.0,13.0
2017,10,19,종로구,0.018,19.0,12.0
2017,10,19,강서구,0.015,26.0,14.0
2017,10,19,한강대로,0.016,26.0,11.0
2017,10,19,정릉로,0.012,29.0,14.0
2017,10,19,은평구,0.024,15.0,10.0
2017,10,19,동대문구,0.013,20.0,11.0
2017,10,19,동작구,0.017,21.0,10.0
2017,10,19,용산구,0.022,15.0,10.0
2017,10,19,청계천로,0.009,25.0,15.0
2017,10,19,도봉구,0.02,17.0,11.0
2017,10,19,노원구,0.018,22.0,13.0
2017,10,19,성북구,0.016,21.0,12.0
2017,10,19,서초구,0.019,18.0,9.0
2017,10,19,성동구,0.014,21.0,10.0
